Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
123;0,740483;0,774724;0,784009;0,784054;0,793263;0,826917;0,854813;0,861533;0,864674;0,868457;0,870328;0,870529;0,828277
124;0,712069;0,764500;0,783985;0,784043;0,787107;0,819955;0,854159;0,861295;0,863910;0,867739;0,869821;0,870529;0,825651
125;0,733747;0,762574;0,783953;0,784048;0,794070;0,843146;0,855768;0,861015;0,863461;0,868500;0,870363;0,870575;0,828690
126;0,748690;0,768645;0,783990;0,789489;0,842867;0,855098;0,860730;0,863051;0,868095;0,870095;0,870470;0,870575;0,837253
127;0,743379;0,760433;0,784025;0,802875;0,850479;0,858395;0,861990;0,865986;0,869372;0,870303;0,870490;0,870575;0,839435
128;0,743379;0,767141;0,790521;0,834340;0,854200;0,860869;0,862764;0,866331;0,869267;0,870192;0,870485;0,870598;0,844611
129;0,743379;0,761533;0,787198;0,832514;0,855360;0,862343;0,865213;0,868099;0,869813;0,870337;0,870511;0,870598;0,844292
130;0,261770;0,747943;0,793555;0,840785;0,854356;0,861714;0,865280;0,868282;0,869509;0,870278;0,870502;0,870598;0,844220
131;0,749402;0,778251;0,803537;0,846233;0,854553;0,860793;0,864531;0,867995;0,869290;0,870309;0,870505;0,870598;0,848600
132;0,749402;0,774995;0,820598;0,850897;0,857398;0,861160;0,864174;0,867538;0,869143;0,870353;0,870501;0,870598;0,850676
133;0,761793;0,778932;0,823485;0,852161;0,857738;0,861244;0,864433;0,867728;0,868559;0,870313;0,870498;0,870552;0,851509
134;0,762437;0,783543;0,846676;0,854807;0,859607;0,861824;0,863856;0,867602;0,868636;0,870348;0,870497;0,870598;0,854740
135;0,762437;0,806192;0,851460;0,854356;0,859854;0,861878;0,863457;0,867220;0,868969;0,870363;0,870500;0,870621;0,857425
136;0,792713;0,820059;0,852144;0,856098;0,861378;0,863434;0,866836;0,868752;0,870164;0,870446;0,870509;0,870598;0,859982
137;0,784023;0,831943;0,852454;0,857956;0,861334;0,863671;0,867182;0,869187;0,870201;0,870429;0,870518;0,870598;0,861488
138;0,783563;0,823444;0,851910;0,856753;0,860792;0,863733;0,866805;0,868467;0,870202;0,870439;0,870531;0,870598;0,860308
139;0,784023;0,824753;0,854245;0,860200;0,863241;0,864993;0,867516;0,869562;0,870383;0,870462;0,870549;0,870598;0,861590
140;0,792851;0,829484;0,853301;0,859739;0,863039;0,865718;0,868093;0,869636;0,870384;0,870459;0,870540;0,870598;0,862039
141;0,155425;0,797164;0,851263;0,856217;0,860692;0,863647;0,867220;0,869151;0,870353;0,870462;0,870533;0,870598;0,857670
142;0,790759;0,822809;0,850300;0,854352;0,860291;0,863755;0,867305;0,869401;0,870380;0,870460;0,870536;0,870575;0,859959
143;0,806138;0,829125;0,850691;0,853354;0,859838;0,863459;0,867754;0,870103;0,870403;0,870477;0,870544;0,870598;0,860575
144;0,783655;0,830208;0,850747;0,852637;0,859164;0,862995;0,866922;0,869592;0,870402;0,870457;0,870543;0,870598;0,860367
145;0,784023;0,836775;0,851153;0,855633;0,860179;0,864928;0,867740;0,869911;0,870422;0,870466;0,870538;0,870598;0,861774
146;0,784023;0,833845;0,850543;0,851424;0,857192;0,860518;0,867126;0,868940;0,870333;0,870468;0,870544;0,870598;0,860093
147;0,155977;0,810548;0,850931;0,852972;0,859175;0,865568;0,867631;0,869897;0,870438;0,870489;0,870559;0,870621;0,858821
148;0,848897;0,850015;0,852030;0,858923;0,864644;0,867377;0,868901;0,870394;0,870454;0,870501;0,870559;0,870621;0,864380
149;0,784023;0,847024;0,852210;0,858840;0,863495;0,867484;0,869877;0,870423;0,870462;0,870506;0,870556;0,870621;0,864088
150;0,002851;0,797106;0,851349;0,857399;0,860885;0,866523;0,869394;0,870423;0,870463;0,870501;0,870557;0,870621;0,858460
151;0,578092;0,824247;0,852437;0,858054;0,862443;0,867377;0,869846;0,870433;0,870457;0,870494;0,870534;0,870621;0,861632
152;0,578092;0,819510;0,853478;0,858562;0,862886;0,867444;0,869614;0,870428;0,870456;0,870494;0,870548;0,870621;0,861342
153;0,792943;0,837649;0,852654;0,858132;0,863676;0,867155;0,868890;0,870421;0,870462;0,870495;0,870553;0,870621;0,863009
154;0,792943;0,835889;0,852153;0,858194;0,861990;0,866762;0,867539;0,869832;0,870454;0,870493;0,870532;0,870621;0,862384
155;0,156161;0,793667;0,850178;0,856946;0,861824;0,866679;0,867486;0,870115;0,870455;0,870485;0,870532;0,870598;0,857837
156;0,792943;0,838733;0,851256;0,858492;0,862792;0,867040;0,867417;0,870011;0,870464;0,870503;0,870531;0,870598;0,862724
157;0,793011;0,843357;0,853755;0,859211;0,863951;0,867190;0,867415;0,869816;0,870474;0,870506;0,870529;0,870598;0,863620
158;0,793011;0,842287;0,855130;0,859310;0,864637;0,867343;0,867414;0,869086;0,870453;0,870497;0,870525;0,870552;0,863668
159;0,834736;0,845068;0,852772;0,858101;0,862067;0,866986;0,867387;0,869083;0,870444;0,870487;0,870528;0,870552;0,863292
160;0,837609;0,846994;0,855253;0,858887;0,866285;0,867329;0,867380;0,867526;0,870425;0,870477;0,870524;0,870552;0,864108
161;0,801908;0,842310;0,853126;0,861692;0,866895;0,867361;0,867389;0,867885;0,870424;0,870469;0,870524;0,870552;0,863808
162;0,835770;0,847216;0,860116;0,866703;0,867347;0,867387;0,867483;0,870328;0,870467;0,870493;0,870528;0,870552;0,865807
163;0,835770;0,846395;0,859614;0,866856;0,867359;0,867397;0,867815;0,870414;0,870462;0,870491;0,870521;0,870552;0,865732
164;0,835770;0,845669;0,858229;0,866375;0,867352;0,867397;0,869023;0,870430;0,870469;0,870493;0,870528;0,870575;0,865596
165;0,835862;0,850936;0,862616;0,867330;0,867364;0,867426;0,870313;0,870451;0,870471;0,870498;0,870537;0,870575;0,866794
166;0,155264;0,816846;0,861815;0,867329;0,867361;0,867405;0,869003;0,870433;0,870469;0,870500;0,870529;0,870575;0,863169
167;0,767264;0,842554;0,859646;0,867316;0,867343;0,867395;0,868729;0,870430;0,870472;0,870500;0,870537;0,870575;0,865492
168;0,783770;0,844800;0,860184;0,867308;0,867361;0,867415;0,870015;0,870444;0,870471;0,870505;0,870534;0,870552;0,865904
169;0,835356;0,842216;0,861849;0,867323;0,867367;0,867408;0,869900;0,870446;0,870472;0,870506;0,870534;0,870552;0,865802
170;0,000920;0,791715;0,860736;0,867324;0,867368;0,868326;0,870431;0,870460;0,870479;0,870508;0,870532;0,870552;0,860788
171;0,835793;0,847584;0,860722;0,867321;0,867359;0,867515;0,870236;0,870449;0,870466;0,870500;0,870532;0,870575;0,866268
172;0,794529;0,845471;0,859092;0,866909;0,867375;0,868209;0,870430;0,870452;0,870474;0,870516;0,870545;0,870598;0,865947
173;0,155333;0,816314;0,859072;0,864448;0,867349;0,867398;0,869992;0,870437;0,870460;0,870494;0,870547;0,870598;0,862651
174;0,576575;0,837379;0,859043;0,860748;0,867333;0,867390;0,869778;0,870444;0,870469;0,870513;0,870559;0,870598;0,864366
175;0,576575;0,837518;0,859067;0,864840;0,867343;0,867501;0,870109;0,870436;0,870462;0,870485;0,870543;0,870598;0,864830
176;0,156989;0,822531;0,860325;0,867317;0,867354;0,868490;0,870422;0,870446;0,870467;0,870495;0,870554;0,870598;0,863840
177;0,784207;0,850257;0,859495;0,867313;0,867354;0,867537;0,870389;0,870441;0,870470;0,870494;0,870552;0,870598;0,866430
178;0,835149;0,850597;0,859071;0,863215;0,867347;0,867541;0,870000;0,870438;0,870469;0,870493;0,870552;0,870598;0,865972
179;0,155034;0,816720;0,859082;0,866498;0,867386;0,868594;0,870433;0,870454;0,870486;0,870516;0,870569;0,870598;0,863074
180;0,784092;0,853678;0,859085;0,867340;0,868137;0,870410;0,870437;0,870463;0,870493;0,870516;0,870559;0,870598;0,867112
181;0,784092;0,854895;0,859892;0,867303;0,867417;0,869439;0,870432;0,870446;0,870468;0,870498;0,870539;0,870598;0,867133
182;0,857977;0,858749;0,862370;0,867340;0,868122;0,870402;0,870433;0,870444;0,870460;0,870501;0,870541;0,870598;0,867936
183;0,155885;0,823534;0,861972;0,867338;0,868251;0,870405;0,870437;0,870453;0,870469;0,870511;0,870540;0,870552;0,864391
184;0,155885;0,823697;0,862802;0,867369;0,869539;0,870424;0,870437;0,870460;0,870474;0,870510;0,870541;0,870598;0,864625
185;0,857977;0,858699;0,864430;0,867363;0,869097;0,870421;0,870443;0,870460;0,870477;0,870500;0,870543;0,870598;0,868243
186;0,857954;0,858649;0,864433;0,867336;0,867779;0,870406;0,870429;0,870449;0,870477;0,870495;0,870540;0,870598;0,868099
187;0,841908;0,857897;0,864433;0,867348;0,867776;0,870408;0,870433;0,870454;0,870478;0,870491;0,870536;0,870598;0,868025
188;0,840644;0,856951;0,864013;0,867336;0,867486;0,870185;0,870425;0,870440;0,870462;0,870484;0,870522;0,870575;0,867830
189;0,857954;0,858836;0,864418;0,867338;0,868359;0,870405;0,870424;0,870448;0,870460;0,870482;0,870524;0,870575;0,868169
190;0,858023;0,859254;0,867309;0,867436;0,870275;0,870409;0,870428;0,870449;0,870460;0,870478;0,870522;0,870552;0,868702
191;0,155379;0,823594;0,867298;0,867369;0,869492;0,870400;0,870418;0,870441;0,870460;0,870482;0,870533;0,870575;0,865049
192;0,858000;0,858867;0,865657;0,867368;0,869047;0,870399;0,870417;0,870437;0,870455;0,870464;0,870534;0,870598;0,868365
193;0,858000;0,859902;0,867316;0,867383;0,869645;0,870405;0,870417;0,870437;0,870453;0,870474;0,870526;0,870598;0,868696
194;0,155218;0,824202;0,867309;0,867349;0,868467;0,870398;0,870415;0,870438;0,870460;0,870478;0,870531;0,870598;0,865005
195;0,155034;0,822276;0,867303;0,867339;0,868126;0,870402;0,870418;0,870452;0,870472;0,870489;0,870538;0,870598;0,864782
196;0,857954;0,859340;0,867307;0,867369;0,870290;0,870414;0,870441;0,870460;0,870471;0,870489;0,870524;0,870552;0,868710
197;0,857954;0,860575;0,867302;0,867341;0,868848;0,870414;0,870433;0,870457;0,870468;0,870486;0,870529;0,870598;0,868685
198;0,858000;0,862494;0,867311;0,867346;0,869397;0,870414;0,870432;0,870446;0,870466;0,870484;0,870523;0,870598;0,868931
199;0,858000;0,859420;0,867307;0,867333;0,867507;0,870317;0,870414;0,870444;0,870460;0,870483;0,870511;0,870529;0,868420
