Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
404;0,318664;0,597130;0,767941;0,813179;0,832961;0,844489;0,858524;0,875096;0,887279;0,899713;0,928629;0,976040;0,830494
405;-1,000000;0,474351;0,704656;0,788908;0,824344;0,839515;0,852672;0,871233;0,887518;0,900850;0,927575;0,976040;0,807162
406;0,109958;0,481587;0,664196;0,762151;0,804157;0,828993;0,845466;0,865533;0,884953;0,899564;0,926723;0,976040;0,796332
407;-1,000000;0,402948;0,632828;0,743695;0,794570;0,825995;0,845422;0,864813;0,884154;0,899702;0,927991;0,976040;0,782212
408;-1,000000;0,404429;0,629174;0,742177;0,792734;0,828106;0,843441;0,862252;0,881533;0,897409;0,928403;0,976040;0,780966
409;0,121984;0,459106;0,588438;0,732085;0,797491;0,835416;0,849815;0,870741;0,883931;0,897074;0,927979;0,976040;0,784208
410;-1,000000;0,405905;0,682584;0,773018;0,818631;0,839358;0,852115;0,873322;0,888761;0,901580;0,927483;0,976040;0,796276
411;0,198700;0,496387;0,678544;0,768725;0,819259;0,839028;0,850547;0,869762;0,889728;0,906577;0,929911;0,976040;0,804847
412;0,215861;0,507589;0,710586;0,770920;0,810349;0,830804;0,844313;0,860363;0,883853;0,906036;0,933637;0,976040;0,805845
413;0,088273;0,504479;0,675085;0,740946;0,785086;0,817106;0,836247;0,848716;0,869417;0,893543;0,927269;0,976040;0,789789
414;-1,000000;0,456540;0,672258;0,742655;0,789285;0,820431;0,838325;0,853523;0,872774;0,892702;0,924726;0,976040;0,786322
415;-1,000000;0,466574;0,678280;0,763161;0,804488;0,826293;0,841629;0,856739;0,873592;0,894016;0,929546;0,976040;0,793432
416;-1,000000;0,464971;0,674727;0,747177;0,794088;0,826013;0,844169;0,858336;0,872238;0,894272;0,927237;0,976040;0,790323
417;-1,000000;0,454187;0,677972;0,748528;0,796944;0,825516;0,843808;0,859784;0,875172;0,897365;0,933313;0,976040;0,791259
418;0,220744;0,511212;0,672021;0,747737;0,798377;0,826260;0,846594;0,862110;0,878903;0,896021;0,926375;0,976040;0,796561
419;-1,000000;0,466523;0,661964;0,753884;0,803758;0,827835;0,846228;0,865941;0,883031;0,898696;0,928852;0,976040;0,793671
420;0,220744;0,524848;0,672846;0,761442;0,802382;0,827187;0,846862;0,866672;0,884840;0,899826;0,928352;0,976040;0,801526
421;0,301975;0,584691;0,728606;0,789860;0,816270;0,838142;0,854672;0,870181;0,886580;0,902193;0,931770;0,976040;0,820296
422;0,348319;0,557948;0,721667;0,781883;0,817629;0,837390;0,853909;0,867744;0,884781;0,900596;0,925945;0,976040;0,814949
423;0,418241;0,551138;0,671128;0,762956;0,804111;0,829994;0,848101;0,865713;0,882745;0,899226;0,923283;0,976040;0,803839
424;0,413294;0,533624;0,631978;0,732943;0,783142;0,817810;0,843005;0,859865;0,876072;0,897324;0,921391;0,976040;0,789715
425;0,044206;0,518486;0,671438;0,752988;0,795129;0,823087;0,844460;0,863344;0,882604;0,898998;0,928135;0,976040;0,797867
426;0,083891;0,495243;0,643177;0,725556;0,780123;0,816768;0,839160;0,857697;0,876367;0,896603;0,927745;0,976040;0,785844
427;-1,000000;0,459753;0,637637;0,727943;0,782426;0,817015;0,840941;0,858936;0,879017;0,897802;0,925026;0,976040;0,782650
428;-1,000000;0,445127;0,622430;0,709346;0,765855;0,805353;0,834835;0,851294;0,870300;0,890993;0,918151;0,976040;0,771369
429;-1,000000;0,418246;0,643148;0,729115;0,781305;0,816960;0,839832;0,856548;0,873971;0,893391;0,918978;0,976040;0,777149
430;0,228397;0,511555;0,632220;0,715154;0,777523;0,812334;0,838168;0,855171;0,872719;0,893805;0,924223;0,976040;0,783287
431;0,083448;0,468086;0,633343;0,720837;0,777290;0,816605;0,839849;0,857743;0,877812;0,892793;0,923199;0,976040;0,780756
432;0,083448;0,449954;0,595610;0,707697;0,765816;0,802353;0,832634;0,852658;0,874624;0,889095;0,917966;0,976040;0,768841
433;-1,000000;0,395059;0,563727;0,684270;0,758165;0,801153;0,831425;0,851421;0,871879;0,889263;0,919883;0,976040;0,756625
434;-1,000000;0,377672;0,562498;0,688752;0,765394;0,801317;0,830292;0,851375;0,871710;0,894012;0,927555;0,976040;0,757058
435;0,244954;0,493906;0,640946;0,754834;0,798958;0,824760;0,844834;0,863688;0,880604;0,903081;0,932865;0,976040;0,793848
436;0,244954;0,476077;0,620884;0,734560;0,789988;0,820960;0,841976;0,863011;0,885556;0,907889;0,937270;0,976040;0,787817
437;-1,000000;0,419609;0,612612;0,730529;0,783088;0,817043;0,840869;0,864505;0,882372;0,900139;0,935930;0,976040;0,778670
438;0,357542;0,500551;0,677556;0,769200;0,801484;0,823628;0,841420;0,861211;0,883100;0,901883;0,932278;0,976040;0,799231
439;0,268241;0,509717;0,716981;0,774087;0,804964;0,825399;0,843025;0,862243;0,882321;0,901973;0,928122;0,976040;0,804883
440;0,285007;0,554969;0,721534;0,779558;0,811044;0,829723;0,845227;0,860868;0,880273;0,900966;0,928701;0,976040;0,811286
441;0,250259;0,547306;0,711508;0,775084;0,809997;0,831872;0,847028;0,867170;0,889114;0,905046;0,934425;0,976040;0,811855
442;0,289861;0,567383;0,718836;0,778528;0,815715;0,839734;0,856852;0,876087;0,895014;0,908545;0,937469;0,976040;0,819416
443;0,119121;0,523762;0,684434;0,757120;0,792195;0,831231;0,851451;0,872765;0,890602;0,908043;0,935112;0,976040;0,804672
444;0,190686;0,497861;0,705312;0,773765;0,812467;0,839173;0,857540;0,875692;0,893787;0,909767;0,941533;0,976040;0,810690
445;0,190686;0,511181;0,681370;0,775605;0,814461;0,850168;0,870051;0,882317;0,896895;0,909283;0,940784;0,976040;0,813211
446;0,190686;0,513666;0,705901;0,778393;0,811154;0,843883;0,867522;0,881412;0,897130;0,911082;0,941871;0,976040;0,815201
447;0,128998;0,473740;0,650876;0,767872;0,811269;0,841532;0,864442;0,880195;0,898436;0,912306;0,942548;0,976040;0,804322
448;0,109958;0,472805;0,600893;0,729155;0,803791;0,839099;0,860144;0,878779;0,898285;0,913673;0,940347;0,976040;0,793697
449;0,104897;0,486378;0,664838;0,764025;0,811224;0,840552;0,860191;0,874703;0,898267;0,915268;0,943008;0,976040;0,805845
